failed_logins_last_60s,requests_per_minute,votes_in_session,hour_of_day,is_new_ip,session_duration_seconds,admin_actions_per_session,status_is_error,ground_truth,attack_type
0.0,200.0,0.0,23.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,60.0,0.0,2.0,0.0,1.0,0.0,0.0,1,brute_force
0.0,60.0,0.0,0.0,0.0,5.0,0.0,0.0,1,rapid_requests
0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,30.0,0.0,23.0,0.0,4.0,0.0,0.0,1,sql_injection
0.0,30.0,0.0,1.0,0.0,5.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,3.0,0.0,281.0,0.0,0.0,1,sql_injection
0.0,30.0,0.0,0.0,0.0,5.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,4.0,0.0,0.0,0.0,0.0,1,admin_abuse
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,22.0,0.0,5.0,0.0,0.0,1,sql_injection
1.0,30.0,0.0,4.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,90.0,0.0,2.0,0.0,2.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,23.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,23.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,3.0,0.0,901.0,0.0,0.0,1,brute_force
0.0,60.0,0.0,2.0,0.0,280.0,0.0,0.0,1,sql_injection
1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,30.0,0.0,3.0,0.0,4.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,4.0,0.0,280.0,0.0,0.0,1,sql_injection
0.0,30.0,0.0,23.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,90.0,0.0,23.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,60.0,0.0,23.0,0.0,1.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,23.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,4.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,1,rapid_requests
0.0,90.0,0.0,23.0,0.0,1.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,30.0,0.0,4.0,0.0,289.0,0.0,0.0,1,sql_injection
0.0,120.0,0.0,3.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,90.0,0.0,23.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,23.0,0.0,3.0,0.0,0.0,1,sql_injection
0.0,30.0,0.0,22.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,120.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,23.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rapid_requests
4.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,1,sql_injection
0.0,30.0,0.0,4.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,4.0,0.0,7200.0,0.0,0.0,1,brute_force
0.0,120.0,0.0,4.0,0.0,1.0,0.0,0.0,1,brute_force
0.0,90.0,0.0,3.0,0.0,282.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,23.0,0.0,7200.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,4.0,0.0,7200.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,23.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,22.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,120.0,0.0,2.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,1.0,0.0,281.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,4.0,0.0,898.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,3.0,0.0,7200.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,2.0,0.0,4.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
1.0,60.0,0.0,23.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,23.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,120.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,60.0,0.0,22.0,0.0,280.0,0.0,0.0,1,sql_injection
1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,4.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,30.0,0.0,4.0,0.0,4.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,23.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,60.0,0.0,22.0,0.0,7.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,23.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,30.0,0.0,4.0,0.0,2.0,0.0,0.0,1,rapid_requests
0.0,30.0,0.0,0.0,0.0,7200.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,23.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,120.0,0.0,4.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,23.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,22.0,0.0,4.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,60.0,0.0,23.0,0.0,280.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,90.0,0.0,23.0,0.0,1.0,0.0,0.0,1,brute_force
0.0,150.0,0.0,4.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,30.0,0.0,3.0,0.0,4.0,0.0,0.0,1,sql_injection
0.0,30.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,120.0,0.0,4.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,22.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,30.0,1.0,0.0,0.0,192.0,45.0,0.0,1,admin_abuse
0.0,90.0,0.0,23.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,23.0,0.0,0.0,0.0,1.0,1,brute_force
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,30.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,0.0,0.0,5.0,0.0,0.0,1,sql_injection
0.0,30.0,0.0,22.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,1.0,0.0,4.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
1.0,30.0,0.0,4.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,120.0,0.0,2.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,150.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,150.0,0.0,1.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,60.0,0.0,1.0,0.0,280.0,0.0,0.0,1,sql_injection
0.0,30.0,0.0,3.0,0.0,7200.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,23.0,0.0,7200.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,4.0,0.0,933.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,4.0,0.0,2067.0,0.0,0.0,1,brute_force
1.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,0.0,0.0,813.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,0.0,0.0,7200.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,90.0,0.0,4.0,0.0,2.0,0.0,0.0,1,rapid_requests
0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,120.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,60.0,0.0,1.0,0.0,280.0,0.0,0.0,1,sql_injection
0.0,30.0,0.0,4.0,0.0,282.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,23.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,60.0,0.0,4.0,0.0,0.0,0.0,0.0,1,sql_injection
1.0,30.0,0.0,22.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,150.0,0.0,23.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,120.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
1.0,60.0,0.0,22.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,2.0,0.0,2077.0,0.0,0.0,1,brute_force
0.0,120.0,0.0,4.0,0.0,6.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,4.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,30.0,0.0,2.0,0.0,4.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,0.0,0.0,900.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,0.0,0.0,4.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
1.0,30.0,0.0,4.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,23.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,3.0,0.0,7200.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,2.0,0.0,283.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,60.0,0.0,3.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,150.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,23.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,23.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,150.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
1.0,30.0,0.0,4.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,30.0,0.0,22.0,0.0,7200.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,23.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,2.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,90.0,0.0,3.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,22.0,0.0,4.0,0.0,0.0,1,sql_injection
0.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,23.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,3.0,0.0,281.0,0.0,0.0,1,sql_injection
0.0,30.0,0.0,22.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,30.0,0.0,23.0,0.0,280.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,90.0,0.0,2.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,23.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,4.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,60.0,0.0,2.0,0.0,0.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,3.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,brute_force
0.0,90.0,0.0,4.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,30.0,0.0,4.0,0.0,4.0,0.0,0.0,1,sql_injection
0.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,30.0,0.0,0.0,0.0,283.0,0.0,0.0,1,sql_injection
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,1,rapid_requests
0.0,90.0,0.0,2.0,0.0,1.0,0.0,0.0,1,rapid_requests
0.0,200.0,0.0,21.0,0.0,0.0,0.0,0.0,0,normal
0.0,30.0,0.0,22.0,0.0,0.0,0.0,0.0,0,normal
0.0,90.0,0.0,8.0,0.0,0.0,0.0,0.0,0,normal
0.0,180.0,0.0,9.0,0.0,0.0,0.0,0.0,0,normal
0.0,30.0,0.0,13.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,10.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,21.0,0.0,0.0,0.0,0.0,0,normal
0.0,60.0,0.0,7.0,0.0,0.0,0.0,0.0,0,normal
0.0,90.0,0.0,14.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,15.0,0.0,0.0,0.0,0.0,0,normal
0.0,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0,normal
0.0,30.0,0.0,19.0,0.0,0.0,0.0,0.0,0,normal
0.0,90.0,0.0,11.0,0.0,0.0,0.0,0.0,0,normal
0.0,30.0,0.0,18.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,8.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,8.0,0.0,0.0,0.0,0.0,0,normal
0.0,120.0,0.0,12.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,20.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,11.0,0.0,0.0,0.0,0.0,0,normal
0.0,30.0,0.0,13.0,0.0,0.0,0.0,0.0,0,normal
0.0,30.0,0.0,15.0,0.0,1.0,0.0,0.0,0,normal
0.0,200.0,0.0,22.0,0.0,0.0,0.0,0.0,0,normal
0.0,180.0,0.0,7.0,0.0,0.0,0.0,0.0,0,normal
0.0,90.0,0.0,22.0,0.0,0.0,0.0,0.0,0,normal
0.0,30.0,0.0,9.0,0.0,0.0,0.0,0.0,0,normal
0.0,30.0,0.0,14.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,12.0,0.0,0.0,0.0,0.0,0,normal
0.0,150.0,0.0,8.0,0.0,0.0,0.0,0.0,0,normal
0.0,30.0,0.0,8.0,0.0,1.0,0.0,0.0,0,normal
0.0,90.0,0.0,21.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,15.0,0.0,0.0,0.0,0.0,0,normal
0.0,30.0,0.0,7.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,19.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,18.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,7.0,0.0,0.0,0.0,0.0,0,normal
0.0,180.0,0.0,10.0,0.0,0.0,0.0,0.0,0,normal
0.0,90.0,0.0,17.0,0.0,0.0,0.0,0.0,0,normal
0.0,150.0,0.0,10.0,0.0,0.0,0.0,0.0,0,normal
0.0,30.0,0.0,8.0,0.0,0.0,0.0,0.0,0,normal
0.0,30.0,0.0,8.0,0.0,0.0,0.0,0.0,0,normal
0.0,30.0,0.0,9.0,0.0,1.0,0.0,0.0,0,normal
0.0,60.0,0.0,22.0,0.0,0.0,0.0,0.0,0,normal
0.0,180.0,0.0,14.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,11.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,15.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,20.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,18.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,20.0,0.0,0.0,0.0,0.0,0,normal
0.0,90.0,0.0,11.0,0.0,0.0,0.0,0.0,0,normal
0.0,120.0,0.0,12.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,19.0,0.0,0.0,0.0,0.0,0,normal
0.0,180.0,0.0,9.0,0.0,0.0,0.0,0.0,0,normal
0.0,200.0,0.0,7.0,0.0,0.0,0.0,0.0,0,normal
